"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
1670,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,9,2.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,30,1,1,98.9240419615148,99.9729765721718,1,0,0,0.511000172583181,0.607268315128787,NA,5.80765275584044,0.429882285397042,0.140747218417838,0.511000172583181,92.556733253279,99.1091103105072,99.4952541480691,98.9240419615148
1671,20,20,5,5,"rectangle",400,"small",1,1,120,4,9,2.25,4,5,5,100,30,30,100,20,120,0,0,0,2000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,30,1,1,99.869916647532,100,1,0,0,0.0206483066233858,0.0579960566730659,NA,8.63392408991446,1.00021868119354,0.9893662216522,0.0206483066233858,91.1021847333759,99.0588974661206,99.4276737165734,99.869916647532
1672,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,9,2.25,4,5,5,100,30,30,100,4500,27000,0,0,0,450000,2700000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,30,1,1,84.6924492470315,88.3909770702529,6,0,0,12.3346669781665,13.5658343398896,NA,5.94824155183527,7.01744229576833,9.51147765664605,12.3346669781665,92.1149594672513,88.6327349107988,88.2556408689166,84.6924492470315
1673,250,250,5,5,"rectangle",62500,"large",1,1,120,4,9,2.25,4,5,5,100,45,45,100,3125,28125,0,0,0,312500,2812500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,30,1,1,96.7199047362371,99.9951769589692,6,0,0,0.783868842147485,0.91273960517717,NA,3.08130093877245,0.498329939529359,0.558027148669793,0.783868842147485,96.9891661406221,95.7670480394292,97.0424268456971,96.7199047362371
1674,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,9,2.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,30,1,1,99.7993321279973,100,1,0,0,0.00041426060919668,0.000878986332436382,NA,3.86161965104502,0.207123777292648,0.0428609602558708,0.00041426060919668,95.8695609336932,97.6154888052289,99.3018007355335,99.7993321279973
1675,20,20,5,5,"rectangle",400,"small",1,1,120,4,9,2.25,4,5,5,100,45,45,100,20,180,0,0,0,2000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,30,1,1,99.879890693917,100,1,0,0,1.96548049272587e-06,5.56265541916724e-06,NA,5.92388941244255,0.114841287587356,0.000675452746478659,1.96548049272587e-06,93.684837936684,98.8769853956912,99.8743002065129,99.879890693917
1676,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,9,2.25,4,5,5,100,45,45,100,4500,40500,0,0,0,450000,4050000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,30,1,1,96.3520735756603,99.9850123717147,6,0,0,1.11126702066014,1.19908293618409,NA,3.54455375052073,0.849374236587532,1.0408489812751,1.11126702066014,95.7787061880347,95.499355688127,97.5504458260981,96.3520735756603
1677,250,250,5,5,"rectangle",62500,"large",1,1,120,4,9,2.25,4,5,5,100,45,45,100,3125,28125,0,0,0,312500,2812500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,30,1,1,88.5309281684981,92.099049330913,5,0,0,9.50455621795237,9.98114252519431,NA,3.58529666189485,4.80197835355517,7.76562598630293,9.50455621795237,95.9968600414276,91.7744981727859,89.7630877826921,88.5309281684981
1678,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,9,2.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,30,1,1,98.6562930595718,99.9847117446732,1,0,0,1.71919567973929,1.94795436846226,NA,4.71698820964409,2.58794034599092,2.82405781982744,1.71919567973929,94.0892215736391,95.8952968182488,98.4522618648136,98.6562930595718
1679,20,20,5,5,"rectangle",400,"small",1,1,120,4,9,2.25,4,5,5,100,45,45,100,20,180,0,0,0,2000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,30,1,1,99.6242939645186,100,1,0,0,1.62801256428033e-06,2.88093757939941e-06,NA,5.64051304428988,0.0994879284916271,0.000312008348812497,1.62801256428033e-06,93.8552178553924,99.831491524396,99.8753209433487,99.6242939645186
1680,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,9,2.25,4,5,5,100,45,45,100,4500,40500,0,0,0,450000,4050000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,30,1,1,80.3868931951802,85.194752218581,7,0,0,14.298602491624,17.0594230313159,NA,4.02399279511116,6.04105541789128,10.0773849691988,14.298602491624,95.6241284322605,89.9606787514741,86.8059291891318,80.3868931951802
1681,250,250,5,5,"rectangle",62500,"large",1,1,120,4,9,2.25,4,15,15,100,1,1,100,9375,625,0,0,0,937500,62500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,30,0,0,2.4279740013471e-06,1.32820193610254e-05,NA,1,1,99.9139241058291,100,1,82.5020980446793,99.7784053142051,99.9136006027108,99.9139241058291,19.3149119270339,0.404768380568945,0.00102481070200856,2.4279740013471e-06
1682,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,9,2.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,30,0,0,1.45444333403089e-06,7.95640500467474e-06,NA,1,1,99.9139244646896,100,1,84.7095930715273,99.8164311575954,99.9137232481112,99.9139244646896,10.4247439155025,0.24058707470904,0.000613897647842206,1.45444333403089e-06
1683,20,20,5,5,"rectangle",400,"small",1,1,120,4,9,2.25,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,30,0,0,2.22810592392336e-05,0.000121886752293618,NA,1,1,99.9139179739637,100,1,84.9191163067172,99.5595087590773,99.9119490216246,99.9139179739637,7.73326063104495,0.870306321913561,0.00933223747867522,2.22810592392336e-05
1684,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,9,2.25,4,15,15,100,1,1,100,13500,900,0,0,0,1350000,90000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,30,0,0,1.67777357620893e-06,9.17811345567227e-06,NA,1,1,99.9139243810456,100,1,82.9194315935596,99.833002410759,99.9136937444194,99.9139243810456,19.2000571582921,0.296170539933166,0.000708163875693607,1.67777357620893e-06
1685,250,250,5,5,"rectangle",62500,"large",1,1,120,4,9,2.25,4,15,15,100,1,1,100,9375,625,0,0,0,937500,62500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,30,0,0,2.84625282108493e-06,1.55702254564318e-05,NA,1,1,99.9139240081897,100,1,85.8364800854823,99.8402611241485,99.9135409643309,99.9139240081897,14.0441851391959,0.251129924621653,0.00119634347204879,2.84625282108493e-06
1686,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,9,2.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,30,0,0,1.82465290856572e-06,9.9816138305952e-06,NA,1,1,99.9139243355692,100,1,85.9225319885363,99.8467151366423,99.9136379085862,99.9139243355692,9.36731979087414,0.224912237338187,0.000767386970648327,1.82465290856572e-06
1687,20,20,5,5,"rectangle",400,"small",1,1,120,4,9,2.25,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,30,0,0,0.00308957608006174,0.0166145606475595,NA,1,1,99.9124143340417,100,1,82.8263564624293,98.0694686924031,99.7174179041908,99.9124143340417,7.79941023508255,3.45979193142704,0.294149277914278,0.00308957608006174
1688,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,9,2.25,4,15,15,100,1,1,100,13500,900,0,0,0,1350000,90000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,30,0,0,1.06605567809677e-06,5.83176578384033e-06,NA,1,1,99.9139246242387,100,1,85.8367549787732,99.8772084011223,99.9137874141237,99.9139246242387,13.1906667313044,0.172222169116016,0.000449942965233233,1.06605567809677e-06
1689,250,250,5,5,"rectangle",62500,"large",1,1,120,4,9,2.25,4,15,15,100,5,5,100,9375,3125,0,0,0,937500,312500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,30,1,1,96.7448368345905,99.9967137202756,4,0,0,3.02054890549145,3.17135888260892,NA,44.2874225929115,32.5034902447018,7.18037822737732,3.02054890549145,80.1396448467437,89.9859389274516,96.304155008644,96.7448368345905
1690,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,9,2.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,30,0,0,0.0294361375537608,0.153727795770549,NA,0.75,1,99.9036048429176,100,1,66.432751559939,87.7147044016369,98.6023588047616,99.9036048429176,45.0476009589404,27.2922947681086,3.2581859478552,0.0294361375537608
1691,20,20,5,5,"rectangle",400,"small",1,1,120,4,9,2.25,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,30,0.25,0.25,76.29288645501,89.2773060602499,18,0,0,38.8651216059775,43.444889277436,NA,62.1151785869556,67.6468857712498,55.785086913696,38.8651216059775,40.9275281220758,49.0000887977292,57.2173626808732,76.29288645501
1692,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,9,2.25,4,15,15,100,5,5,100,13500,4500,0,0,0,1350000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,30,0,0.25,0.00267286337249571,0.0146223571027698,NA,0.75,0.75,99.9131956630106,100,1,54.1674187959964,88.4120759417376,99.6512405875582,99.9131956630106,68.2262492660233,30.7904412514767,0.770108850416746,0.00267286337249571
1693,250,250,5,5,"rectangle",62500,"large",1,1,120,4,9,2.25,4,15,15,100,5,5,100,9375,3125,0,0,0,937500,312500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,30,1,1,78.7628260335515,82.705795851636,6,0,0,18.3249575594691,20.234476029736,NA,36.1493314251583,14.2205559739613,14.9622989877794,18.3249575594691,82.8546682482992,86.6478753314733,82.6910524417897,78.7628260335515
1694,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,9,2.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,30,0,0,13.641727007424,19.461170685572,NA,0.75,0.75,90.6773736790123,96.7437116454879,1,62.4751271823708,76.1266556900126,83.7077267210598,90.6773736790123,52.6876510335797,41.0960969405925,27.63068412944,13.641727007424
1695,20,20,5,5,"rectangle",400,"small",1,1,120,4,9,2.25,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,30,0.25,0.25,78.4427292079124,93.4621993590006,13,0,0,36.478561293354,41.9813886401862,NA,61.1582868820987,59.467515406112,51.8182723740255,36.478561293354,38.8838010588411,53.3159330649257,65.2411275001873,78.4427292079124
1696,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,9,2.25,4,15,15,100,5,5,100,13500,4500,0,0,0,1350000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,30,1,1,77.1434612537433,81.7213741193866,7,0,0,19.2043401634407,21.4693094152274,NA,37.0040855489223,14.7753342320899,14.6816728854684,19.2043401634407,83.2255114877141,87.0178081975842,81.6910860917673,77.1434612537433
1697,250,250,5,5,"rectangle",62500,"large",1,1,120,4,9,2.25,4,15,15,100,15,15,100,9375,9375,0,0,0,937500,937500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,30,1,1,97.359895821011,99.9989651487284,4,0,0,1.50794069318773,1.72207871340717,NA,14.9049721239748,3.1303636473929,1.79702182653197,1.50794069318773,92.2125478238726,96.2377532042532,96.7209506511998,97.359895821011
1698,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,9,2.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,30,1,1,99.7670909171649,100,1,0,0,0.00303560693852902,0.00745747588467866,NA,22.750869074898,1.76106902517688,0.128179182356427,0.00303560693852902,89.9431623715424,99.2106673836317,99.6794914971816,99.7670909171649
1699,20,20,5,5,"rectangle",400,"small",1,1,120,4,9,2.25,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,30,1,1,99.8142928136584,100,1,0,0,0.0009289460098632,0.00226063747824339,NA,31.0596835913277,8.26777634900748,0.236817965551506,0.0009289460098632,80.0771836856323,97.548974490339,99.8361070688737,99.8142928136584
1700,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,9,2.25,4,15,15,100,15,15,100,13500,13500,0,0,0,1350000,1350000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,30,1,1,96.2557267713942,99.9995501063937,6,0,0,2.05417578352701,2.31104941546947,NA,14.0295271961173,2.24423377885115,1.88546428153484,2.05417578352701,93.0746365673122,95.3709359745108,96.7061487019566,96.2557267713942
1701,250,250,5,5,"rectangle",62500,"large",1,1,120,4,9,2.25,4,15,15,100,15,15,100,9375,9375,0,0,0,937500,937500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,30,1,1,82.9565698711262,85.013022549693,4,0,0,15.4671227113213,16.4981401936275,NA,19.2321326391721,9.6134008771532,13.2761823029691,15.4671227113213,88.7232988588506,89.2021186994446,85.3890033406544,82.9565698711262
1702,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,9,2.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,30,1,1,99.5678700004497,100,1,0,0,1.06256422452455,1.79633113491556,NA,24.5721636044941,4.48483383955354,2.60975311794645,1.06256422452455,87.791739828083,97.1002564075706,98.1565954665428,99.5678700004497
1703,20,20,5,5,"rectangle",400,"small",1,1,120,4,9,2.25,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,30,1,1,99.8813465513512,100,1,0,0,0.0122536345715893,0.0344166934974407,NA,33.9311920078909,12.541927031405,1.5987302860406,0.0122536345715893,77.9586558307842,95.2700539301629,99.6240266742353,99.8813465513512
1704,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,9,2.25,4,15,15,100,15,15,100,13500,13500,0,0,0,1350000,1350000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,30,1,1,81.1627452994673,83.4541026692755,5,0,0,16.2664396558188,17.8651471756237,NA,18.900209660514,9.69244425584038,12.4938972885785,16.2664396558188,89.010847073536,89.1241432450904,86.1719934578576,81.1627452994673
1705,250,250,5,5,"rectangle",62500,"large",1,1,120,4,9,2.25,4,15,15,100,30,30,100,9375,18750,0,0,0,937500,1875000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,30,1,1,97.1063944418624,99.9949002835608,4,0,0,1.28282737440454,1.61846818314488,NA,10.5455421450407,1.52667771544049,1.60139526386937,1.28282737440454,95.440066908947,95.9770644001932,97.7786329385185,97.1063944418624
1706,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,9,2.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,30,1,1,99.6063531266616,100,1,0,0,0.0147484241033862,0.0267947352013994,NA,17.3516971649826,1.27587316070066,0.252955040550999,0.0147484241033862,91.3486096691861,97.7550906561837,99.7448427577564,99.6063531266616
1707,20,20,5,5,"rectangle",400,"small",1,1,120,4,9,2.25,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,30,1,1,99.587226757352,100,1,0,0,1.49580926410974e-05,4.16337174030587e-05,NA,19.6219053278614,1.36227725108705,0.00490864017417474,1.49580926410974e-05,87.964351851922,99.4316712505175,99.8762818337644,99.587226757352
1708,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,9,2.25,4,15,15,100,30,30,100,13500,27000,0,0,0,1350000,2700000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,30,1,1,97.1403256648111,99.9855074061252,4,0,0,1.41730645773712,1.58423393321621,NA,10.6561705010763,2.08576266600086,1.47413627816493,1.41730645773712,95.4634742006297,94.940853807043,98.0280655290522,97.1403256648111
