"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
140,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,7.61360584059289e-08,4.33262765261292e-07,NA,0.75,0.75,99.9139238254096,100,1,31.872376206363,97.9750874736734,99.9128733412254,99.9139238254096,57.1688937479614,0.321229146252177,0.000174194702392138,7.61360584059289e-08
141,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,7.66366997273111e-11,4.36111728341892e-10,NA,1,1,99.9139250147046,100,1,88.6994539602811,99.909162831443,99.9139198147141,99.9139250147046,0.687604970365593,0.000401170075049455,1.75343202682065e-07,7.66366997273111e-11
142,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,1.29261772457728e-10,7.35581975693869e-10,NA,1,1,99.9139250140606,100,1,88.4727892420899,99.9087775696767,99.9139192599556,99.9139250140606,1.03158085726652,0.000676631566668409,2.9574829253014e-07,1.29261772457728e-10
143,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.36365425511795e-10,7.76006294870303e-10,NA,1,1,99.9139250139596,100,1,88.5527626722601,99.908715060564,99.9139191715938,99.9139250139596,0.942453830581966,0.000713824705073163,3.12001302886458e-07,1.36365425511795e-10
144,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,2.82921570506146e-10,1.61000428698431e-09,NA,1,1,99.9139250121792,100,1,88.0909739794307,99.9076596035408,99.9139176392032,99.9139250121792,1.89100731873194,0.00148095313322779,6.47318754176566e-07,2.82921570506146e-10
145,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,4.8371810422454e-10,2.75266470532128e-09,NA,1,1,99.9139250087526,100,1,86.4253302470136,99.9053054373586,99.9139145934874,99.9139250087526,4.34844837582145,0.00253205662237721,1.1067370986791e-06,4.8371810422454e-10
146,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,4.96501629874962e-10,2.82541112431717e-09,NA,1,1,99.9139250090857,100,1,86.8769865285901,99.9056540376012,99.9139149278684,99.9139250090857,3.84100649887606,0.00259894253347727,1.13598554538241e-06,4.96501629874962e-10
147,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,7.1621231047547e-10,4.07570510879686e-09,NA,1,1,99.9139250059636,100,1,86.0331540257173,99.9036791202056,99.9139121963796,99.9139250059636,5.0647170545062,0.00374888525003595,1.63867904030704e-06,7.1621231047547e-10
148,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,1.09467929227991e-09,6.22942376030551e-09,NA,1,1,99.9139249996527,100,1,84.136415807689,99.8992158850697,99.9139065975464,99.9139249996527,7.45080554447515,0.00572957514212691,2.50460358091904e-06,1.09467929227991e-09
149,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,1.12776517349623e-09,6.41770353858385e-09,NA,1,1,99.913924999413,100,1,83.1598859389254,99.8992877404367,99.9139064069431,99.913924999413,9.65148263856766,0.00590313134528295,2.58030344367134e-06,1.12776517349623e-09
150,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,1.8957310936687e-09,1.07879197149493e-08,NA,1,1,99.9139249893731,100,1,80.8051666874504,99.8930303487567,99.9138976961407,99.9139249893731,13.8517731697103,0.0099224098118899,4.3373933765469e-06,1.8957310936687e-09
151,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.41956328121503e-09,1.37688591548151e-08,NA,1,1,99.9139249828034,100,1,80.7058249186523,99.8885299693779,99.913892021532,99.9139249828034,13.6897285626602,0.0126640025793349,5.53591027079691e-06,2.41956328121503e-09
152,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,2.22904591915013e-09,1.26846937826197e-08,NA,1,1,99.9139249865164,100,1,81.7175141625799,99.8913192265349,99.913895353641,99.9139249865164,13.7613024268722,0.0116667705454775,5.10001060950137e-06,2.22904591915013e-09
153,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,2.51440828739186e-09,1.4308587767351e-08,NA,1,1,99.913924975106,100,1,74.9301164395954,99.8823367094122,99.9138847583249,99.913924975106,20.1437071290305,0.0131599201188396,5.75291346667196e-06,2.51440828739186e-09
154,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,3.08225078112481e-09,1.75399739360548e-08,NA,1,1,99.9139249673939,100,1,74.2782972384197,99.876742906586,99.9138780411614,99.9139249673939,21.7082520226212,0.0161312720340029,7.05212488079627e-06,3.08225078112481e-09
155,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,5.63310025693954e-09,3.20559353303935e-08,NA,1,1,99.913924931755,100,1,70.1462595721458,99.8458916778781,99.9138469143711,99.913924931755,30.2170932002001,0.0294772951987318,1.28884116751131e-05,5.63310025693954e-09
156,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,6.28514363305411e-09,3.57664782561349e-08,NA,0.75,1,99.9139249256233,100,1,69.8680604259242,99.8392009169874,99.9138418116375,99.9139249256233,29.2203392048859,0.0328899013148728,1.43802720666296e-05,6.28514363305411e-09
157,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,3.63386733144905e-09,2.06790241317541e-08,NA,1,1,99.9139249596494,100,1,72.5897412962484,99.8706101779045,99.9138712739601,99.9139249596494,23.623088435976,0.0190179187643143,8.31421159413907e-06,3.63386733144905e-09
158,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,5.84623101837027e-09,3.3268785378568e-08,NA,0.75,1,99.9139249153042,100,1,62.9065187043353,99.8265780869424,99.9138314045671,99.9139249153042,34.86576210733,0.0305909656381254,1.33760494547523e-05,5.84623101837027e-09
159,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,6.99550416116892e-09,3.98088829969528e-08,NA,0.75,1,99.9139249099251,100,1,65.9262723850076,99.8232209693053,99.9138276118021,99.9139249099251,33.6506778843942,0.0366035819314703,1.60055601236076e-05,6.99550416116892e-09
160,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,9.47593556002637e-09,5.39241206040737e-08,NA,0.75,0.75,99.9139248664122,100,1,60.8767646719403,99.7709284021345,99.9137888599276,99.9139248664122,40.2878117752932,0.0495718475712512,2.16807275047445e-05,9.47593556002637e-09
161,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,4.20158708273016e-11,2.39097118080856e-10,NA,1,1,99.9139250169,100,1,92.3556853076062,99.9110337979715,99.9139218774062,99.9139250169,0.428458959037268,0.000219942981723662,9.61314550039114e-08,4.20158708273016e-11
162,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,5.3189527721966e-11,3.02682356453516e-10,NA,1,1,99.9139250168388,100,1,92.3561347160141,99.9110205375237,99.9139218320273,99.9139250168388,0.451623150873041,0.000278433489902818,1.21696553941381e-07,5.3189527721966e-11
163,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.01216154363221e-10,5.75984510976997e-10,NA,1,1,99.9139250162646,100,1,92.2179921135162,99.9106805476791,99.9139213386208,99.9139250162646,0.864245455986865,0.00052983765898304,2.3158049305362e-07,1.01216154363221e-10
164,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,1.21521314758045e-10,6.91533831673545e-10,NA,1,1,99.9139250160743,100,1,92.1687599323306,99.9105839549878,99.9139211803285,99.9139250160743,1.00895329447326,0.000636129684356166,2.78038284891975e-07,1.21521314758045e-10
165,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,2.7964296894186e-10,1.5913469517687e-09,NA,1,1,99.9139250137145,100,1,91.1237568547307,99.9090353334235,99.9139191064355,99.9139250137145,2.9239844912624,0.00146384487087245,6.39817394657987e-07,2.7964296894186e-10
166,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,3.19845141591279e-10,1.8201229697971e-09,NA,1,1,99.9139250131813,100,1,90.890337576401,99.9087055666566,99.913918643055,99.9139250131813,2.94276035605801,0.00167427382949318,7.31799141325668e-07,3.19845141591279e-10
167,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,5.25153437276858e-10,2.98845819293897e-09,NA,1,1,99.9139250117066,100,1,91.0190653027542,99.9081425928867,99.9139174731036,99.9139250117066,3.5957616594509,0.00274898001413454,1.20154029776877e-06,5.25153437276858e-10
168,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,3.79177636277934e-10,2.1577627285233e-09,NA,1,1,99.9139250125956,100,1,91.050860658565,99.9084048767355,99.9139181521175,99.9139250125956,2.94936670082984,0.00198483179287136,8.67550670322461e-07,3.79177636277934e-10
169,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,7.48269410759013e-10,4.25813046711192e-09,NA,1,1,99.9139250069133,100,1,88.7582109096807,99.9046468213103,99.91391314439,99.9139250069133,7.11970617324319,0.00391685033184142,1.71202504462378e-06,7.48269410759013e-10
170,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,9.69767757858470e-10,5.51859741485318e-09,NA,1,1,99.9139250045781,100,1,88.3860805247821,99.9033736557717,99.9139111690516,99.9139250045781,8.21296965851122,0.00507617493710082,2.21880868605605e-06,9.69767757858470e-10
171,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.13334579212334e-09,1.21400989867897e-08,NA,1,1,99.913924989978,100,1,84.8019781880453,99.8945352357957,99.9138985571234,99.913924989978,15.1684168372175,0.0111662338858753,4.88105084214091e-06,2.13334579212334e-09
172,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,2.21923379637256e-09,1.26288565417285e-08,NA,1,1,99.9139249892588,100,1,85.559208745571,99.8942189049384,99.9138979697512,99.9139249892588,14.644966653556,0.0116155365268064,5.07756075725839e-06,2.21923379637256e-09
173,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,1.94046462027243e-09,1.10424820286228e-08,NA,1,1,99.9139249888162,100,1,82.3589378666802,99.8928456412371,99.9138972155381,99.9139249888162,17.652654652058,0.010156689337836,4.43974275577992e-06,1.94046462027243e-09
174,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,2.09197273779833e-09,1.19046599053734e-08,NA,1,1,99.913924988461,100,1,82.7199530689896,99.893086260917,99.9138970545847,99.913924988461,17.7406061582113,0.0109496391735422,4.78639018797022e-06,2.09197273779833e-09
175,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.70190262743207e-09,1.53755502142998e-08,NA,1,1,99.913924982882,100,1,83.6486835829474,99.8903229474339,99.9138924310122,99.913924982882,19.0283689049137,0.0141417470177532,6.18189677370118e-06,2.70190262743207e-09
176,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,3.32224027347209e-09,1.89056673004163e-08,NA,1,1,99.913924973359,100,1,80.8934227615993,99.8835586332827,99.9138840409647,99.913924973359,21.7905916126517,0.0173879909497653,7.60121586037388e-06,3.32224027347209e-09
177,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,2.40407564064759e-09,1.36807245958664e-08,NA,1,1,99.9139249851068,100,1,82.8910130249866,99.8911932289096,99.9138942101374,99.9139249851068,19.2541881433894,0.0125831665192086,5.500475019107e-06,2.40407564064759e-09
