simulation,height1,width1,height2,width2,shape,area,size,HtoW,numbFPspecies,days,years,TOTALN,TOTALP,N_to_P,initial_perc_SAV_cover,initial_perc_SAV_cells_occupied,SAV_biomass_per_cell,initial_perc_FP_cover,initial_perc_FP_cells_occupied,FP_biomass_per_cell,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,neigh_thresh_SAV,focal_thresh_SAV,amnt_colonize_SAV,neigh_thresh_FP,focal_thresh_FP,amnt_colonize_FP,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,lightlimitationSAV,lightlimitation01,lightlimitation02,lightlimitation03,lightlimitation04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,shadingbyFP,lightattenuation,lossSAV,lossFP,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,wind_shape1,wind_shape2,wind_avg,wind_stdev,prob_down,prob_up,prob_left,prob_right,wind_direction,full_thresh_wind,mix_freq,scenario
348,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,15,15,100,30,30,100,1500,1000,1000,1000,0,150000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
349,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,30,30,100,1,1,100,3000,33,33,33,0,300000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
350,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,30,30,100,5,5,100,3000,167,167,167,0,300000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
351,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,30,30,100,15,15,100,3000,500,500,500,0,300000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
352,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,30,30,100,30,30,100,3000,1000,1000,1000,0,300000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
353,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,1,1,100,1,1,100,100,33,33,33,0,10000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
354,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,1,1,100,5,5,100,100,167,167,167,0,10000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
355,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,1,1,100,15,15,100,100,500,500,500,0,10000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
356,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,1,1,100,30,30,100,100,1000,1000,1000,0,10000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
357,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,5,5,100,1,1,100,500,33,33,33,0,50000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
358,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,5,5,100,5,5,100,500,167,167,167,0,50000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
359,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,5,5,100,15,15,100,500,500,500,500,0,50000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
360,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,5,5,100,30,30,100,500,1000,1000,1000,0,50000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
361,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,15,15,100,1,1,100,1500,33,33,33,0,150000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
362,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,15,15,100,5,5,100,1500,167,167,167,0,150000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
363,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,15,15,100,15,15,100,1500,500,500,500,0,150000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
364,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,15,15,100,30,30,100,1500,1000,1000,1000,0,150000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
365,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,30,30,100,1,1,100,3000,33,33,33,0,300000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
366,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,30,30,100,5,5,100,3000,167,167,167,0,300000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
367,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,30,30,100,15,15,100,3000,500,500,500,0,300000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
368,100,100,5,5,rectangle,10000,large,1,3,120,4,5,1.25,4,30,30,100,30,30,100,3000,1000,1000,1000,0,300000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
369,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,1,1,100,1,1,100,100,33,33,33,0,10000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
370,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,1,1,100,5,5,100,100,167,167,167,0,10000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
371,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,1,1,100,15,15,100,100,500,500,500,0,10000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
372,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,1,1,100,30,30,100,100,1000,1000,1000,0,10000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
373,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,5,5,100,1,1,100,500,33,33,33,0,50000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
374,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,5,5,100,5,5,100,500,167,167,167,0,50000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
375,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,5,5,100,15,15,100,500,500,500,500,0,50000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
376,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,5,5,100,30,30,100,500,1000,1000,1000,0,50000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
377,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,15,15,100,1,1,100,1500,33,33,33,0,150000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
378,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,15,15,100,5,5,100,1500,167,167,167,0,150000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
379,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,15,15,100,15,15,100,1500,500,500,500,0,150000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
380,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,15,15,100,30,30,100,1500,1000,1000,1000,0,150000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
381,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,30,30,100,1,1,100,3000,33,33,33,0,300000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
382,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,30,30,100,5,5,100,3000,167,167,167,0,300000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
383,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,30,30,100,15,15,100,3000,500,500,500,0,300000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
384,100,100,5,5,rectangle,10000,large,1,3,120,4,6,1.5,4,30,30,100,30,30,100,3000,1000,1000,1000,0,300000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
385,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,1,1,100,1,1,100,100,33,33,33,0,10000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
386,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,1,1,100,5,5,100,100,167,167,167,0,10000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
387,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,1,1,100,15,15,100,100,500,500,500,0,10000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
388,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,1,1,100,30,30,100,100,1000,1000,1000,0,10000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
389,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,5,5,100,1,1,100,500,33,33,33,0,50000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
390,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,5,5,100,5,5,100,500,167,167,167,0,50000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
391,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,5,5,100,15,15,100,500,500,500,500,0,50000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
392,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,5,5,100,30,30,100,500,1000,1000,1000,0,50000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
393,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,15,15,100,1,1,100,1500,33,33,33,0,150000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
394,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,15,15,100,5,5,100,1500,167,167,167,0,150000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
395,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,15,15,100,15,15,100,1500,500,500,500,0,150000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
396,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,15,15,100,30,30,100,1500,1000,1000,1000,0,150000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
397,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,30,30,100,1,1,100,3000,33,33,33,0,300000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
398,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,30,30,100,5,5,100,3000,167,167,167,0,300000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
399,100,100,5,5,rectangle,10000,large,1,3,120,4,7,1.75,4,30,30,100,15,15,100,3000,500,500,500,0,300000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.15,0.1,0.05,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,C
